author,title,belongTo,belongToName,id
无名氏,风雨像生货郎旦・沽美酒,yuanqu/yuanqu.json,元曲,4cd7fcda-d51d-5f8b-aa3a-e96afbaf4e8f
无名氏,风雨像生货郎旦・太平令,yuanqu/yuanqu.json,元曲,e4b963cd-9e2c-5ff2-8449-ba3e7330ebf8
无名氏,风雨像生货郎旦・川拨棹,yuanqu/yuanqu.json,元曲,3b709e29-1c3f-5b51-820b-2cba3196a36a
无名氏,风雨像生货郎旦・殿前欢,yuanqu/yuanqu.json,元曲,1c19e55f-7535-5c63-a724-3029d1446f4f
无名氏,风雨像生货郎旦・鸳鸯尾煞,yuanqu/yuanqu.json,元曲,e63a4e31-f2ea-5e05-becc-d8ee6042a8be
无名氏,风雨像生货郎旦・正宫/端正好,yuanqu/yuanqu.json,元曲,d7a14d49-689c-5709-a4aa-cf9735e0ce98
无名氏,风雨像生货郎旦・滚绣球,yuanqu/yuanqu.json,元曲,f0a5cbac-51c4-5262-863b-dd390991f4e3
无名氏,风雨像生货郎旦・倘秀才,yuanqu/yuanqu.json,元曲,71cc6c6a-f22f-5dfe-b37a-9a54c8c8daed
无名氏,风雨像生货郎旦・上小楼,yuanqu/yuanqu.json,元曲,7af4cfdb-fc63-535d-ae16-28fb11403402
无名氏,风雨像生货郎旦・幺篇,yuanqu/yuanqu.json,元曲,ced47115-6707-5737-8a56-23231cb6e682
无名氏,风雨像生货郎旦・十二月,yuanqu/yuanqu.json,元曲,30c15808-f7e1-5cd3-86d4-49a65dff5643
无名氏,风雨像生货郎旦・尧民歌,yuanqu/yuanqu.json,元曲,db77b252-dc0f-5876-890f-df9bf8d7b8b0
无名氏,风雨像生货郎旦・随尾,yuanqu/yuanqu.json,元曲,386cf859-1237-5f97-b375-bc0f0e2b15ce
无名氏,风雨像生货郎旦・梁州第七,yuanqu/yuanqu.json,元曲,12ad6ca8-0fc0-5094-8282-38a9019dea81
无名氏,风雨像生货郎旦・转调货郎儿,yuanqu/yuanqu.json,元曲,adf75b03-b09c-50cd-b7f4-1ed5d9dea01f
无名氏,风雨像生货郎旦・二转,yuanqu/yuanqu.json,元曲,da5de5b2-3548-58ed-b234-545036e1623d
无名氏,风雨像生货郎旦・三转,yuanqu/yuanqu.json,元曲,941c8a26-9a6a-5402-a6ea-169cc8f6b384
无名氏,风雨像生货郎旦・五转,yuanqu/yuanqu.json,元曲,200c4c5e-0896-5ce5-b7b7-4f8080349db8
无名氏,风雨像生货郎旦・六转,yuanqu/yuanqu.json,元曲,ff7dc873-f441-516e-b191-36cede70e801
无名氏,风雨像生货郎旦・七转,yuanqu/yuanqu.json,元曲,e1c91212-f99d-54e7-a3e9-4547ed71cad7
无名氏,风雨像生货郎旦・八转,yuanqu/yuanqu.json,元曲,17d84d48-dbf1-5dae-8406-a4cc092c5aa5
无名氏,风雨像生货郎旦・九转,yuanqu/yuanqu.json,元曲,c86fea57-171e-524b-b8d6-dd57f8221299
无名氏,风雨像生货郎旦・煞尾,yuanqu/yuanqu.json,元曲,42317a1a-8eb9-594b-aca4-7271537c3635
王子一,刘晨阮肇误入桃源・仙吕/点绛唇,yuanqu/yuanqu.json,元曲,0eddb1ff-34c7-525b-a2d3-27139d15181f
王子一,刘晨阮肇误入桃源・油葫芦,yuanqu/yuanqu.json,元曲,c3db1050-9fa5-5872-ac76-ea7cfa1b40f5
王子一,刘晨阮肇误入桃源・天下乐,yuanqu/yuanqu.json,元曲,5fafa595-6c60-5e0e-98ab-6695a3c9a688
王子一,刘晨阮肇误入桃源・鹊踏枝,yuanqu/yuanqu.json,元曲,6c425641-817f-53cc-8114-161476543074
王子一,刘晨阮肇误入桃源・寄生草,yuanqu/yuanqu.json,元曲,37208941-339c-5e8a-b7d7-ab98de7967e6
王子一,刘晨阮肇误入桃源・幺篇,yuanqu/yuanqu.json,元曲,e366ffe6-998c-5a11-bca8-d3719040bd51
王子一,刘晨阮肇误入桃源・醉中天,yuanqu/yuanqu.json,元曲,f5e4cc2d-018e-5b2f-b7b2-cf3f3a849b1f
王子一,刘晨阮肇误入桃源・后庭花,yuanqu/yuanqu.json,元曲,423bc804-1ad3-53d9-928c-160dc9425fda
王子一,刘晨阮肇误入桃源・青歌儿,yuanqu/yuanqu.json,元曲,18577bb4-7cd5-55bc-979b-27535704e2c0
王子一,刘晨阮肇误入桃源・赚煞,yuanqu/yuanqu.json,元曲,d5c03b19-29f2-55a7-8766-5c240e9570b6
王子一,刘晨阮肇误入桃源・正宫/端正好,yuanqu/yuanqu.json,元曲,9e84136b-0b88-5b19-ab9a-14046ce63ebc
王子一,刘晨阮肇误入桃源・倘秀才,yuanqu/yuanqu.json,元曲,20b159fd-7c17-527a-aac8-10cb0497e9a9
王子一,刘晨阮肇误入桃源・滚绣球,yuanqu/yuanqu.json,元曲,185f7603-5b48-5711-b515-3e2c331727da
王子一,刘晨阮肇误入桃源・倘秀才,yuanqu/yuanqu.json,元曲,48de814b-5106-5bc6-a8be-8b5fb472b440
王子一,刘晨阮肇误入桃源・呆骨朵,yuanqu/yuanqu.json,元曲,1450b39c-c99e-5e37-b598-859088b3ae64
王子一,刘晨阮肇误入桃源・脱布衫,yuanqu/yuanqu.json,元曲,22c4f064-87f8-50cf-8989-eb6d2ed35cc9
王子一,刘晨阮肇误入桃源・醉太平,yuanqu/yuanqu.json,元曲,88a9343d-98de-5005-b662-fee8f6197a33
王子一,刘晨阮肇误入桃源・倘秀才,yuanqu/yuanqu.json,元曲,aa52c943-6dba-59b1-aef2-ea976d41638f
王子一,刘晨阮肇误入桃源・叨叨令,yuanqu/yuanqu.json,元曲,512318ef-9945-57b6-9d2e-43220542e5c2
王子一,刘晨阮肇误入桃源・二煞,yuanqu/yuanqu.json,元曲,8e5fe1fe-ff69-5880-8808-b26b4ab1fa3b
王子一,刘晨阮肇误入桃源・随煞尾,yuanqu/yuanqu.json,元曲,4d98f397-06c4-5ad8-bbd1-3a98a1329387
王子一,刘晨阮肇误入桃源・仙吕/赏花时,yuanqu/yuanqu.json,元曲,286c992c-2d20-5641-96d4-66d620e1e4d1
王子一,刘晨阮肇误入桃源・幺篇,yuanqu/yuanqu.json,元曲,2a737a89-e2a4-528d-abab-03fe5e4c594f
王子一,刘晨阮肇误入桃源・中吕/粉蝶儿,yuanqu/yuanqu.json,元曲,963d5848-9633-5ee3-b2aa-52559de9a725
王子一,刘晨阮肇误入桃源・醉春风,yuanqu/yuanqu.json,元曲,493f1acb-089a-5f90-9486-76ebec761c46
王子一,刘晨阮肇误入桃源・迎仙客,yuanqu/yuanqu.json,元曲,0b118428-8b95-5d57-84aa-5b44b2fe15f3
王子一,刘晨阮肇误入桃源・红绣鞋,yuanqu/yuanqu.json,元曲,d93a5dac-64b3-52fd-a7b6-981906c20561
王子一,刘晨阮肇误入桃源・醉高歌,yuanqu/yuanqu.json,元曲,e59ffb3a-005a-5a19-84b7-25fd0d6f93a0
王子一,刘晨阮肇误入桃源・普天乐,yuanqu/yuanqu.json,元曲,1bae4614-48ca-5403-a7d0-5b622cc7a875
王子一,刘晨阮肇误入桃源・石榴花,yuanqu/yuanqu.json,元曲,b83e6868-335d-5e94-9317-e5abcaa61bdd
王子一,刘晨阮肇误入桃源・上小楼,yuanqu/yuanqu.json,元曲,7b142ef2-aa6b-5d77-8456-1e6ca0f1bd84
王子一,刘晨阮肇误入桃源・幺篇,yuanqu/yuanqu.json,元曲,87195d5e-6f8f-5fc9-9869-c0994ac9d494
王子一,刘晨阮肇误入桃源・满庭芳,yuanqu/yuanqu.json,元曲,882ab8e9-65d9-57a8-9ac7-a89c496e3dd1
王子一,刘晨阮肇误入桃源・十二月,yuanqu/yuanqu.json,元曲,b270e74f-d278-5dfb-b480-c1dde48850fa
王子一,刘晨阮肇误入桃源・尧民歌,yuanqu/yuanqu.json,元曲,075f81d5-e83c-5335-9e18-0d52e65fb9d3
王子一,刘晨阮肇误入桃源・耍孩儿,yuanqu/yuanqu.json,元曲,0c022b31-f4a6-5946-baa1-56499a67afc1
王子一,刘晨阮肇误入桃源・五煞,yuanqu/yuanqu.json,元曲,4c92a249-2def-53ef-b14b-8a54f3471de2
王子一,刘晨阮肇误入桃源・三煞,yuanqu/yuanqu.json,元曲,eb494a6d-2b6a-5649-bbdb-7ce6a7b27475
王子一,刘晨阮肇误入桃源・二煞,yuanqu/yuanqu.json,元曲,885fb5c3-3b88-5d1f-95d2-f2756bf6d1c1
王子一,刘晨阮肇误入桃源・尾煞,yuanqu/yuanqu.json,元曲,29ddeebb-4cd4-5204-a195-25560ac9b0f2
王子一,刘晨阮肇误入桃源・双调/新水令,yuanqu/yuanqu.json,元曲,ad9bddf8-6b8d-549d-9fe7-e83ffd2c1360
王子一,刘晨阮肇误入桃源・驻马厅,yuanqu/yuanqu.json,元曲,c604651b-bd42-5adc-838e-667e59780933
王子一,刘晨阮肇误入桃源・沈醉东风,yuanqu/yuanqu.json,元曲,c7af00ea-2982-589e-817c-4d96f8617a42
王子一,刘晨阮肇误入桃源・殿前欢,yuanqu/yuanqu.json,元曲,f7a41891-f99c-57e8-a3d8-9e76e95bc7b2
王子一,刘晨阮肇误入桃源・雁儿落,yuanqu/yuanqu.json,元曲,153f6569-bf9e-59e4-baf3-eed6062c2e52
王子一,刘晨阮肇误入桃源・得胜令,yuanqu/yuanqu.json,元曲,bbae4ced-c80c-5ad2-8400-80c5b6eb4165
王子一,刘晨阮肇误入桃源・沽美酒,yuanqu/yuanqu.json,元曲,b4a448d8-d3ab-5d26-8616-fc67a0c67035
王子一,刘晨阮肇误入桃源・太平令,yuanqu/yuanqu.json,元曲,282345c6-8908-5370-9f87-965ba49c0e7e
王子一,刘晨阮肇误入桃源・落梅风,yuanqu/yuanqu.json,元曲,6414c899-c3ba-591e-b8da-e9d599641658
王子一,刘晨阮肇误入桃源・折桂令,yuanqu/yuanqu.json,元曲,4aa80015-fc8a-5013-b727-98b687dfab0c
马谦斋,中吕・快活三过朝天子四边静春,yuanqu/yuanqu.json,元曲,16547645-0695-5c11-bf8f-078dbd34cebf
马谦斋,越调・柳营曲太平即事,yuanqu/yuanqu.json,元曲,f7124602-58b0-5bb7-a6d1-2293f7e2dff8
马谦斋,双调・沉醉东风嘲妓好睡,yuanqu/yuanqu.json,元曲,0689b462-0078-507f-9d4b-150c55b22a49
狄君厚,晋文公火烧介子推・仙吕)【点绛唇,yuanqu/yuanqu.json,元曲,3752f580-8f63-5411-8ef2-0fdea4bd68d3
狄君厚,晋文公火烧介子推・油葫芦,yuanqu/yuanqu.json,元曲,dce312a3-7663-5f52-b3d5-f2eaca5205d7
狄君厚,晋文公火烧介子推・天下乐,yuanqu/yuanqu.json,元曲,943949eb-82ef-5017-8b1b-62f5bc26f544
狄君厚,晋文公火烧介子推・那吒令,yuanqu/yuanqu.json,元曲,5057cb82-2dad-55c0-a99d-23f95dc0ebae
狄君厚,晋文公火烧介子推・鹊踏枝,yuanqu/yuanqu.json,元曲,7a913189-5904-56a2-8bc2-1c600b69a93c
狄君厚,晋文公火烧介子推・寄生草,yuanqu/yuanqu.json,元曲,61ac39c5-c926-54fc-b56b-0e1a738e3395
狄君厚,晋文公火烧介子推・六幺序,yuanqu/yuanqu.json,元曲,12406f39-38a5-522d-befe-bc5320272d1b
狄君厚,晋文公火烧介子推・幺篇,yuanqu/yuanqu.json,元曲,5c14e2b7-0eb5-5532-a52d-1389f465a474
狄君厚,晋文公火烧介子推・尾,yuanqu/yuanqu.json,元曲,7c574a5b-8d78-54b6-b7ba-1cd9f8e39ba7
狄君厚,晋文公火烧介子推・南吕/一枝花,yuanqu/yuanqu.json,元曲,db57241c-cb1d-5de3-bb66-cb302f339326
狄君厚,晋文公火烧介子推・梁州第七,yuanqu/yuanqu.json,元曲,a7ad1a3c-aa20-524f-b17f-b366aa2bb4d5
狄君厚,晋文公火烧介子推・牧羊关,yuanqu/yuanqu.json,元曲,776fed8c-a4aa-56c1-adaf-a3734c8841ad
狄君厚,晋文公火烧介子推・四块玉,yuanqu/yuanqu.json,元曲,aab4b1e6-b806-551e-9386-294966d72341
狄君厚,晋文公火烧介子推・骂玉郎,yuanqu/yuanqu.json,元曲,c04af776-f34e-537a-b693-765e366393a2
狄君厚,晋文公火烧介子推・感皇恩,yuanqu/yuanqu.json,元曲,a26174b2-73b1-5b11-a224-b64e694c5676
狄君厚,晋文公火烧介子推・采茶歌,yuanqu/yuanqu.json,元曲,6821de35-6d53-5a39-a58e-e0d5fd7f8332
狄君厚,晋文公火烧介子推・牧羊关,yuanqu/yuanqu.json,元曲,4443a7f5-1d70-5890-9cd2-f97100a8b9a8
狄君厚,晋文公火烧介子推・尾,yuanqu/yuanqu.json,元曲,59db9923-010f-5fea-8223-a4de5df4dceb
狄君厚,晋文公火烧介子推・中吕/粉蝶儿,yuanqu/yuanqu.json,元曲,60de4817-c5d4-513f-99fd-989da7a82407
狄君厚,晋文公火烧介子推・醉春风,yuanqu/yuanqu.json,元曲,e9981779-24a9-5b6d-8fa4-27a253744e90
狄君厚,晋文公火烧介子推・喜春来,yuanqu/yuanqu.json,元曲,49e0162d-0b66-51f8-b52a-a000394e4fab
狄君厚,晋文公火烧介子推・迎仙客,yuanqu/yuanqu.json,元曲,b312a6dc-dd50-5d16-8e82-45da0230f443
狄君厚,晋文公火烧介子推・上小楼,yuanqu/yuanqu.json,元曲,9964898d-1e19-5daa-845e-5102c5d4731c
狄君厚,晋文公火烧介子推・幺篇,yuanqu/yuanqu.json,元曲,b82eaa76-43eb-55a5-b642-bfc8f4083e74
狄君厚,晋文公火烧介子推・醉高歌,yuanqu/yuanqu.json,元曲,2498485d-ea77-54fc-bc88-f722e4613a22
狄君厚,晋文公火烧介子推・红绣鞋,yuanqu/yuanqu.json,元曲,2760ff13-89c3-54ef-b8ce-7b317d7c4dd1
狄君厚,晋文公火烧介子推・快活三,yuanqu/yuanqu.json,元曲,3b2a66fe-f7e1-558d-aa7a-3c562ea146a9
狄君厚,晋文公火烧介子推・朝天子,yuanqu/yuanqu.json,元曲,b50a3027-fb5f-5746-a4ea-b8a0d461ebcc
狄君厚,晋文公火烧介子推・耍孩儿,yuanqu/yuanqu.json,元曲,788865a8-c8b1-5aa5-a81f-c732c81972f5
狄君厚,晋文公火烧介子推・三煞,yuanqu/yuanqu.json,元曲,283a43a3-8bdd-5e82-8e01-75f8168f0665
狄君厚,晋文公火烧介子推・二煞,yuanqu/yuanqu.json,元曲,3e0bdceb-0154-552b-a863-acfa04350741
狄君厚,晋文公火烧介子推・煞尾,yuanqu/yuanqu.json,元曲,a07217d6-307a-5418-8476-c0815fdbe347
狄君厚,晋文公火烧介子推・仙吕/赏花时,yuanqu/yuanqu.json,元曲,e40390e1-037a-52ab-89ab-cb3e81996f7d
狄君厚,晋文公火烧介子推・越调/斗鹌鹑,yuanqu/yuanqu.json,元曲,a4694422-bca0-5c5c-8b33-541acba9d31b
狄君厚,晋文公火烧介子推・紫花儿序,yuanqu/yuanqu.json,元曲,094a7aa3-babe-51a1-b49a-b158a4f8ec50
狄君厚,晋文公火烧介子推・小桃红,yuanqu/yuanqu.json,元曲,2afb92f3-7e7e-5912-be04-92ca174bf5ec
狄君厚,晋文公火烧介子推・调笑令,yuanqu/yuanqu.json,元曲,ce0435c6-a4e1-5829-8f28-92e23173c3ff
狄君厚,晋文公火烧介子推・鬼三台,yuanqu/yuanqu.json,元曲,dddbb2d2-8c77-56c7-b250-a85c7f2d1703
狄君厚,晋文公火烧介子推・秃厮儿,yuanqu/yuanqu.json,元曲,2c5ebeea-e110-574f-a31f-55572e6ba548
狄君厚,晋文公火烧介子推・圣药王,yuanqu/yuanqu.json,元曲,6d64441d-cc23-5cd4-b717-695ddc89f605
狄君厚,晋文公火烧介子推・收尾,yuanqu/yuanqu.json,元曲,8985be70-8e10-5737-ac62-433f5181bc7f
石君宝,李亚仙花酒曲江池・仙吕/赏花时,yuanqu/yuanqu.json,元曲,8118821e-3bbf-5367-9f7a-f8e19e6a3240
石君宝,李亚仙花酒曲江池・仙吕/点绛唇,yuanqu/yuanqu.json,元曲,762a8088-ff8d-556d-bd86-a32b24b14fba
石君宝,李亚仙花酒曲江池・油葫芦,yuanqu/yuanqu.json,元曲,fd9ff5d5-0c6a-5177-aba7-93c00b3924f3
石君宝,李亚仙花酒曲江池・天下乐,yuanqu/yuanqu.json,元曲,0026b253-edf5-548f-bdcd-c04e9f79a5fd
石君宝,李亚仙花酒曲江池・那吒令,yuanqu/yuanqu.json,元曲,a7a16bfa-b556-5065-9d6b-38d54e979b5e
石君宝,李亚仙花酒曲江池・鹊踏枝,yuanqu/yuanqu.json,元曲,c89f7749-bdcc-5f6b-9e6e-532e678932cc
石君宝,李亚仙花酒曲江池・寄生草,yuanqu/yuanqu.json,元曲,4b11f5b1-c052-52b0-8b40-32967b6b2271
石君宝,李亚仙花酒曲江池・醉中天,yuanqu/yuanqu.json,元曲,790e1ad7-6f6e-5bc1-b302-51e62abf577c
石君宝,李亚仙花酒曲江池・金盏儿,yuanqu/yuanqu.json,元曲,4a8d8837-e85d-526e-9a6a-9a07b92f5f33
石君宝,李亚仙花酒曲江池・青哥儿,yuanqu/yuanqu.json,元曲,cbe9e103-e24a-5308-b4a1-f20be338e400
石君宝,李亚仙花酒曲江池・赚煞,yuanqu/yuanqu.json,元曲,3d349672-27aa-5d68-871d-d8f228258d5c
石君宝,李亚仙花酒曲江池・南吕/一枝花,yuanqu/yuanqu.json,元曲,725e47ff-e09b-54fd-b068-226c7e152900
石君宝,李亚仙花酒曲江池・梁州第七,yuanqu/yuanqu.json,元曲,49ed279a-f7d6-5053-9524-258c9f7fb3b8
石君宝,李亚仙花酒曲江池・商调/尚京马,yuanqu/yuanqu.json,元曲,34a83f71-9ab0-5d01-b71f-53237f08a049
石君宝,李亚仙花酒曲江池・隔尾,yuanqu/yuanqu.json,元曲,abf1ffc3-bea1-5d16-82a9-b7d361eb8a4d
石君宝,李亚仙花酒曲江池・牧羊关,yuanqu/yuanqu.json,元曲,4fdc4a2f-cd8b-5bb0-b8e8-83e73e7059f9
石君宝,李亚仙花酒曲江池・感皇恩,yuanqu/yuanqu.json,元曲,db3361ab-07a2-5683-a963-fac689e91287
石君宝,李亚仙花酒曲江池・采茶歌,yuanqu/yuanqu.json,元曲,53f62eaa-72d7-5ea3-8ca6-fd727a11f679
石君宝,李亚仙花酒曲江池・黄钟煞,yuanqu/yuanqu.json,元曲,55a75995-fdb7-5f5d-a748-97c0d9fd0ac5
石君宝,李亚仙花酒曲江池・中吕/粉蝶儿,yuanqu/yuanqu.json,元曲,6bb09937-9a5b-5e65-a08e-4e41fd7d1073
石君宝,李亚仙花酒曲江池・醉春风,yuanqu/yuanqu.json,元曲,48d83d02-dba5-513c-b8df-42655c781c54
石君宝,李亚仙花酒曲江池・十二月,yuanqu/yuanqu.json,元曲,a12448cb-63be-5a4f-ab6f-18bd31782a62
石君宝,李亚仙花酒曲江池・满庭芳,yuanqu/yuanqu.json,元曲,4cf95531-d68d-5a00-90eb-5b5b2d664349
石君宝,李亚仙花酒曲江池・耍孩儿,yuanqu/yuanqu.json,元曲,17556de9-49aa-5625-aced-622657337407
石君宝,李亚仙花酒曲江池・三煞,yuanqu/yuanqu.json,元曲,900b1fc5-65ad-5287-bda7-7d6c158d05d6
石君宝,李亚仙花酒曲江池・二煞,yuanqu/yuanqu.json,元曲,8ca8499f-c418-54d8-9313-2f03245a4f4b
石君宝,李亚仙花酒曲江池・双调/新水令,yuanqu/yuanqu.json,元曲,e41b60bf-3606-53c6-bea2-bac20a6b8bc4
石君宝,李亚仙花酒曲江池・雁儿落,yuanqu/yuanqu.json,元曲,3df3d14e-7880-591d-96e1-87b8b0944bd6
石君宝,李亚仙花酒曲江池・得胜令,yuanqu/yuanqu.json,元曲,76783bcd-2130-5ace-a8e0-913bf5899719
石君宝,李亚仙花酒曲江池・川拨棹,yuanqu/yuanqu.json,元曲,b7df51c5-ee23-5435-9252-0b9911fa0773
石君宝,李亚仙花酒曲江池・七弟兄,yuanqu/yuanqu.json,元曲,9e2c83fc-bf96-51e0-a61c-b993b765fac5
石君宝,李亚仙花酒曲江池・收江南,yuanqu/yuanqu.json,元曲,88bcdb08-1d6b-55c6-a893-c87670f977c7
石君宝,李亚仙花酒曲江池・鸳鸯煞,yuanqu/yuanqu.json,元曲,35702cdb-8550-5814-a36e-66fa3d031acf
钟嗣成,正宫・醉太平,yuanqu/yuanqu.json,元曲,614dc3f2-9e4a-593f-8211-ae49303bf9eb
钟嗣成,双调・沉醉东风,yuanqu/yuanqu.json,元曲,21e80910-2465-5742-8a29-d9444da9ff75
钟嗣成,双调・折桂令咏西域吉诚甫,yuanqu/yuanqu.json,元曲,75258ee9-d648-5304-830c-6eb459ff76f2
钟嗣成,双调・清江引,yuanqu/yuanqu.json,元曲,e6042551-2249-546c-8204-5c0ca068ce35
钟嗣成,双调・清江引情,yuanqu/yuanqu.json,元曲,e83a3c76-ebde-50b4-97ec-ed749fd74fbc
钟嗣成,南吕・一枝花自序丑斋,yuanqu/yuanqu.json,元曲,afcc8e46-1ea8-559a-8f94-359aaa0b06cf
钟嗣成,梁州・子为外貌儿不中抬举，因此内才儿不得便宜。半生未得文章力，空,yuanqu/yuanqu.json,元曲,d7f939b2-1e24-5fff-bed9-f5488e7179bc
钟嗣成,隔尾・有时节软乌纱抓扎起钻天髻，干皂靴出落着簌地衣。向晚乘闲后门,yuanqu/yuanqu.json,元曲,76014481-331a-5f41-ad57-ebd2c8e7013b
钟嗣成,牧羊关・冠不正相知罪，貌不扬怨恨谁？那里也尊瞻视貌重招威！枕上寻,yuanqu/yuanqu.json,元曲,a38c89d1-de56-5626-9ff6-5064d96241d7
钟嗣成,贺新郎・世间能走的不能飞，饶你千件千宜，百伶百俐。闲中解尽其中意，,yuanqu/yuanqu.json,元曲,95c0580d-bdc0-5e07-9c0d-5b07188b293d
钟嗣成,隔尾・写神的要得丹青意，子怕你巧笔难传造化机。不打草两般儿可同类。,yuanqu/yuanqu.json,元曲,39d4dcbe-62c0-5f84-bc06-5c7478a73cd3
钟嗣成,哭皇天・饶你有拿雾艺冲天计，诛龙局段打凤机。近来论世态，世态有高,yuanqu/yuanqu.json,元曲,82f31e6f-cc71-5ff8-a269-7fc7099d7683
钟嗣成,乌夜啼・一个斩蛟龙秀士为高第，升堂室古今谁及。一个射金钱武士为夫,yuanqu/yuanqu.json,元曲,039650f0-f4ae-51e2-bdfb-17163daddbcc
钟嗣成,收尾・常记得半窗夜雨灯初昧，一枕秋风梦未回。见一人，请相会，道咱,yuanqu/yuanqu.json,元曲,07d82ffe-de81-5ed0-9034-d8b7af98a590
杨朝英,正宫・叨叨令叹世,yuanqu/yuanqu.json,元曲,a20ac1b9-29a8-57b8-9daa-57222c879ef5
杨朝英,中吕・阳春曲,yuanqu/yuanqu.json,元曲,618450be-4007-5687-8b56-47fcaf7740b3
杨朝英,商调・梧叶儿客中闻雨,yuanqu/yuanqu.json,元曲,a9aa7535-7ce4-5d5f-99f4-08bb8a917cde
杨朝英,越调・小桃红题写韵轩,yuanqu/yuanqu.json,元曲,e8b2c131-7ff5-5ce1-980d-c791398335d9
杨朝英,双调・得胜令,yuanqu/yuanqu.json,元曲,a7540daa-05b4-5649-85c7-050f7403fa7f
杨朝英,双调・清江引,yuanqu/yuanqu.json,元曲,0925e840-e78a-5b55-9358-43d6dafd95d9
杨朝英,双调・殿前欢和阿里西瑛韵,yuanqu/yuanqu.json,元曲,14dff2a0-fe70-5674-8c25-46d615ff396e
杨朝英,双调・雁儿落过得胜令落花,yuanqu/yuanqu.json,元曲,504ce027-d989-58bb-9c97-a0f1683455f7
纪君祥,冤报冤赵氏孤儿・仙吕/赏花时,yuanqu/yuanqu.json,元曲,dcac3395-af19-5c0e-918c-a491eebaeacf
纪君祥,冤报冤赵氏孤儿・幺篇,yuanqu/yuanqu.json,元曲,5052f634-c1d8-5d66-9eb3-5bf8d286d5e4
纪君祥,冤报冤赵氏孤儿・仙吕/点绛唇,yuanqu/yuanqu.json,元曲,85cdec3c-88d3-5be6-bb56-8aa6e03f8c7d
纪君祥,冤报冤赵氏孤儿・昆江龙,yuanqu/yuanqu.json,元曲,0139f457-385a-5096-9264-d0c144cf209a
纪君祥,冤报冤赵氏孤儿・油葫芦,yuanqu/yuanqu.json,元曲,dfc86ce2-0dcd-544e-9283-84d91ec278af
纪君祥,冤报冤赵氏孤儿・天下乐,yuanqu/yuanqu.json,元曲,d38a9319-1d97-53f6-94a3-9b187b7c1d9d
纪君祥,冤报冤赵氏孤儿・河西后庭花,yuanqu/yuanqu.json,元曲,18a307c3-e920-58c5-909d-9e20dbf3e0fe
纪君祥,冤报冤赵氏孤儿・金盏儿,yuanqu/yuanqu.json,元曲,a3b98081-8a93-589c-9069-0364a62cdc8c
纪君祥,冤报冤赵氏孤儿・醉中天,yuanqu/yuanqu.json,元曲,d606b879-4c4b-5ce4-8d1b-b1ddaf674d53
纪君祥,冤报冤赵氏孤儿・金盏儿,yuanqu/yuanqu.json,元曲,8a618be2-77c2-52c5-9093-bcdd734ee945
纪君祥,冤报冤赵氏孤儿・醉扶归,yuanqu/yuanqu.json,元曲,552bb501-ee57-5d41-81b1-8e93f199560b
纪君祥,冤报冤赵氏孤儿・青歌儿,yuanqu/yuanqu.json,元曲,75ece265-9d12-57ac-b7e6-6ebb59a548e0
纪君祥,冤报冤赵氏孤儿・隔尾,yuanqu/yuanqu.json,元曲,b7d6eb78-0969-5883-ae06-243723ede6c1
纪君祥,冤报冤赵氏孤儿・牧羊关,yuanqu/yuanqu.json,元曲,bb082985-31f5-5589-850d-a9642168e09c
纪君祥,冤报冤赵氏孤儿・红芍药,yuanqu/yuanqu.json,元曲,32d08557-1dc4-5473-9937-1f4462ea3d88
纪君祥,冤报冤赵氏孤儿・三煞,yuanqu/yuanqu.json,元曲,d02f4591-21ae-5829-ac64-daad575693ca
纪君祥,冤报冤赵氏孤儿・二煞,yuanqu/yuanqu.json,元曲,c45fced0-f4a6-5049-b328-bb6fbcdfb534
纪君祥,冤报冤赵氏孤儿・煞尾,yuanqu/yuanqu.json,元曲,25a9d0ee-216f-5eda-b586-240246eb3315
纪君祥,冤报冤赵氏孤儿・双调/新水令,yuanqu/yuanqu.json,元曲,c6b1b486-6d49-5920-9e4b-9af25dfac875
纪君祥,冤报冤赵氏孤儿・驻马听,yuanqu/yuanqu.json,元曲,e45d954a-a662-5393-93a2-b0ddfcd38682
纪君祥,冤报冤赵氏孤儿・雁儿落,yuanqu/yuanqu.json,元曲,74e35604-6687-5a11-9ab3-3e070167fd99
纪君祥,冤报冤赵氏孤儿・水仙子,yuanqu/yuanqu.json,元曲,e7f237c1-6929-5601-a4c9-a76af365db50
纪君祥,冤报冤赵氏孤儿・川拨棹,yuanqu/yuanqu.json,元曲,979a306b-8655-5a33-9199-8f8baef5b1da
纪君祥,冤报冤赵氏孤儿・七弟兄,yuanqu/yuanqu.json,元曲,d94f662c-f2f5-5253-a13d-83725e0191cf
纪君祥,冤报冤赵氏孤儿・梅花酒,yuanqu/yuanqu.json,元曲,4f8a3314-0671-57dc-9c83-b7878e018e6b
纪君祥,冤报冤赵氏孤儿・鸳鸯煞,yuanqu/yuanqu.json,元曲,cb0c4e5c-7127-54c5-8ff1-4525c994a956
纪君祥,冤报冤赵氏孤儿・中吕/粉蝶儿,yuanqu/yuanqu.json,元曲,12a0f42c-c673-595d-8801-4dca55f605a7
纪君祥,冤报冤赵氏孤儿・迎仙客,yuanqu/yuanqu.json,元曲,f1f4d4e8-bb39-5bb8-97b5-f959ed7d2ea0
纪君祥,冤报冤赵氏孤儿・红绣鞋,yuanqu/yuanqu.json,元曲,1af88196-e5c1-51ff-8e01-0e09aaf918fe
